fecha_update	COD_LOCAL	DESCRIPCION	INVENTARIO.u.	INVENTARIO.S.
2021-12-28	4461	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4463	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4464	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4465	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4467	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4468	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4469	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4471	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4473	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4474	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4475	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4478	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4479	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4481	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4483	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4485	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4486	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4488	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4489	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4491	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4492	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4493	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4494	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4496	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4497	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4498	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4499	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4500	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4501	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4502	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4503	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4504	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4506	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4507	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4511	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4513	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4514	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4515	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4516	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4517	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4520	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4521	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4522	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4524	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4525	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4526	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4527	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4528	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4530	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4534	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4540	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4541	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4544	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4547	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4548	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4549	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4551	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4553	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4555	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4557	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4558	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4559	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4560	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4561	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4562	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4564	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	3	93.21
2021-12-28	4565	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4566	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4567	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4570	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4574	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4575	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4577	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4578	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4579	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4581	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4582	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4583	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4584	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4585	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4586	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4587	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4588	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4590	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4592	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4594	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4595	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4596	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4597	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4598	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4601	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4602	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4603	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4604	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4606	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4607	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4608	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4609	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4610	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4615	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4617	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4619	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4620	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4621	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4624	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4626	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4633	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4636	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4637	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4641	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4643	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4645	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4646	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4647	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4648	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4649	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4650	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4651	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4654	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	4	124.28
2021-12-28	4655	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4656	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4658	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4659	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4660	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4661	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4664	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4665	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4666	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4667	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4668	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4669	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4670	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4672	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4673	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4674	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4675	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4676	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4677	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4679	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4680	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4683	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4684	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4685	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4686	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4687	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4689	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4690	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4691	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4695	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4696	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4697	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4698	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4699	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4700	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4701	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4702	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4703	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4704	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4705	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4706	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4707	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4708	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4712	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4717	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4718	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4719	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4720	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4724	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4725	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4729	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4730	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4733	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4734	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4735	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4745	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4747	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4750	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4752	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4754	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4755	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4758	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4759	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4761	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4763	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4765	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4766	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4767	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4768	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4769	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4770	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4771	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4772	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4773	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4775	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4776	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4778	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4779	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4781	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4782	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4783	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4786	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4788	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4789	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4790	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4792	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	3	93.21
2021-12-28	4793	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4794	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4796	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4801	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4804	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4805	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4806	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4810	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4811	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4814	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4815	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4818	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4819	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4820	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4822	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4828	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4831	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4834	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4837	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4839	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4846	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4847	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4848	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4849	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4852	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4853	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	3	93.21
2021-12-28	4856	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4860	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4863	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4864	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4865	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	4	124.28
2021-12-28	4868	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4869	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4874	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	3	93.21
2021-12-28	4885	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4887	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4889	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4892	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4893	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4895	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4900	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4901	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4904	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4905	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4907	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4911	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4912	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4915	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4917	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4918	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4919	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4921	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4922	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4924	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4927	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4928	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4929	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4935	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4936	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4937	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4940	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4941	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4943	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4944	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4946	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4951	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4952	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4963	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4993	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	3822	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	3871	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	3875	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4099	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	4826	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4055	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	3840	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4050	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4134	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	3972	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	4938	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	0	0
2021-12-28	3977	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	3995	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	3865	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	3964	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	3880	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	2	62.14
2021-12-28	4075	ASTEROSS EN OCUVIAL 0.5% OFT CJAx30UND	1	31.07
2021-12-28	2449	NOXAL 6MG/ML GOT.ORAL FCOx5ML	305	1808.65
