periodo	fecha_update	DESCRIPCION	COD_LOCAL	VTA_PERIODO_UNID	VALOR_VTA_PUB_PERIODO_S
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2713	3	21.45
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2714	2	14.92
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2715	2	14.61
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2716	2	14.61
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2717	5	36.07
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2718	2	14.3
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2720	2	14.92
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2721	5	36.06
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2722	1	7.15
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2723	7	50.81
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2724	4	29.53
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2725	2	14.3
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2726	2	14.92
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2727	11	79.34
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2728	4	28.92
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2729	2	14.61
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2730	1	6.69
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2731	1	7.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2733	6	41.34
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2734	3	22.38
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2735	10	85.9
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2736	2	14.06
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2737	1	7.15
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2738	4	29.22
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2739	2	14.07
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2740	1	8.64
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2741	1	7.15
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2742	2	14.92
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2743	1	7.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2744	2	17.28
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2745	1	7.15
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2746	3	14.64
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2747	2	14.92
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2748	2	14.66
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2749	1	7.57
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2751	6	42.05
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2752	5	34.31
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2753	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2754	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2755	1	6.43
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2756	7	55.4
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2757	2	13.22
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2758	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2759	1	7.15
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2760	5	41.01
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2761	9	64.83
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2762	4	28.92
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2763	4	29.22
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2764	1	6.43
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2765	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2766	3	21.77
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2768	2	13.38
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2769	3	20.53
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2770	1	7.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2771	1	7.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2772	8	59.36
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2773	2	13.78
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2774	2	14.3
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2775	1	7.08
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2776	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2777	3	21.76
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2778	7	48.09
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2779	3	22.07
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2780	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2781	2	14.07
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2782	1	8.64
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2783	1	7.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2785	4	28.91
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2786	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2787	1	7.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2788	2	14.3
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2789	6	41.07
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2790	3	21.76
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2791	3	20.12
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2792	3	22.07
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2795	2	14.31
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2796	4	34.22
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2797	6	42.3
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2798	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2799	8	53.33
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2800	3	22.38
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2801	4	29.15
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2802	1	7.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2803	1	7.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2804	2	13.51
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2805	1	7.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2806	8	58.74
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2807	6	43.56
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2808	3	20.81
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2809	4	30.9
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2810	7	46.92
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2811	3	19.55
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2812	2	13.38
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2813	3	22.1
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2814	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2815	2	14.61
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2816	4	28.12
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2817	3	21.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2818	1	7.15
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2819	1	7.15
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2820	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2821	26	186.03
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2822	8	57.82
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2823	2	14.61
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2824	3	21.76
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2825	5	36.07
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2827	1	7.15
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2828	3	22.38
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2829	2	14.92
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2830	2	14.92
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2831	6	44.14
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2832	3	22.07
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2833	3	21.76
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2835	1	7.88
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2836	3	21.76
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2837	5	35.88
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2839	4	29.84
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2840	3	21.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2841	1	7.03
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2842	4	28.98
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2843	7	47.83
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2844	3	21.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2845	1	6.75
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2846	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2847	6	49.82
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2849	4	27.29
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2850	10	72.93
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2851	2	15.76
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2852	3	22.07
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2853	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2854	2	16.1
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2856	2	13.36
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2857	5	36.07
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2858	2	14.92
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2859	1	6.02
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2860	4	29.22
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2861	5	35.73
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2862	6	43.52
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2863	4	33.89
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2864	1	7.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2865	12	103.04
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2866	6	44.75
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2867	2	14.61
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2868	2	13.78
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2869	5	34.03
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2870	16	110.53
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2871	2	14.61
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2872	3	22.38
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2873	3	21.76
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2874	2	14.61
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2875	2	15.76
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2876	2	14.3
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2877	2	16.95
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2878	2	9.02
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2879	7	48.39
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2880	2	14.92
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2881	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2882	2	15.45
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2883	1	7.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2884	5	36.99
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2885	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2886	4	28.61
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2887	5	36.68
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2888	1	7.15
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2889	7	47.54
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2890	5	35.17
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2891	5	36.38
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2892	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2893	7	47.98
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2894	2	14.06
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2895	4	29.53
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2896	4	28.13
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2897	5	41.69
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2898	2	13.38
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2899	3	22.07
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2901	9	62.44
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2902	1	7.03
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2904	3	22.07
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2905	1	6.75
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2906	2	13.5
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2907	1	9.92
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2908	2	12.82
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2909	1	5.93
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2910	15	102.07
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2911	1	6.95
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2913	3	21.76
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2914	2	15.45
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2915	3	22.07
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2916	2	13.78
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2917	1	7.37
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2919	5	36.37
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2920	7	46.05
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2921	4	34.12
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2922	4	23.72
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2923	1	7.15
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2924	8	58.75
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2925	7	49.94
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2926	1	7.15
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2927	1	7.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2928	5	34.21
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2929	8	54.79
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2930	2	16.76
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2931	9	76.48
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2932	5	27.24
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2933	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2934	2	14.3
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2935	1	8.73
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2936	2	17.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2937	8	69.49
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2938	4	34.57
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2939	6	52.03
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2940	3	25.49
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2941	4	34.22
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2942	4	34.22
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2943	5	42.95
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2944	3	24.57
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2945	17	146.66
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2946	2	14.61
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2947	1	8.14
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2948	1	6.43
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2949	4	31.07
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2950	3	20.85
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2951	3	21.76
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2952	4	30.59
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2953	1	6.69
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2954	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2955	5	42.95
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2956	5	39.26
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2957	3	21.77
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2958	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2959	3	19.26
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2960	2	14.9
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2961	2	13.56
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2963	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2964	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2966	14	103
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2969	1	7.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2970	1	6.78
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2971	5	42.87
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2972	5	33.63
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2973	2	14.61
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2974	7	49.9
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2975	8	55.69
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2976	2	17.11
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2977	4	27.56
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2978	11	64.28
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2979	 	 
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2980	4	28.61
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2981	2	13.12
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2982	6	51.68
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2983	1	7.46
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2984	4	27.28
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2985	4	26.18
2021-12-01	2021-12-28	FRAMIDEX N.F SOL.OFT/OTI FCOX2.5ML	2986	1	7.46
